Species;Latitude;Longitude
Ptychadena mascareniensis;-18.70861;44.71889
Anilany karsticola;-18.77889;44.71889
Anilany karsticola;-18.78417;44.71889
Blommersia bara;-18.7086;44.7189
Blommersia bara;-18.7086;44.7189
Blommersia bara;-18.7086;44.7189
Blommersia bara;-18.7086;44.7189
Blommersia bara;-18.7086;44.7189
Blommersia bara;-18.7086;44.7189
Blommersia bara;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis doulioti;-18.7086;44.7189
Boophis occidentalis;-18.7086;44.7189
Gephyromantis atsingy;-18.7086;44.7189
Mantella betsileo;-18.7086;44.7189
Mantella betsileo;-18.7086;44.7189
Mantidactylus mahery;-18.7086;44.7189
Mantidactylus mahery;-18.7086;44.7189
Mantidactylus mahery;-18.7086;44.7189
Mantidactylus mahery;-18.7086;44.7189
Laliostoma labrosum;-22.88;44.72
Laliostoma labrosum;-22.88;44.72
Aglyptodactylus laticeps;-19.9782;44.7391
Boophis doulioti;-19.9782;44.7391
Dyscophus insularis;-19.9782;44.7391
Heterixalus luteostriatus;-19.9782;44.7391
Laliostoma labrosum;-19.9782;44.7391
Mantella betsileo;-19.9782;44.7391
Scaphiophryne brevis;-19.9782;44.7391
Laliostoma labrosum;-19.6117;44.7433
Ptychadena mascareniensis;-19.6117;44.7433
Scaphiophryne brevis;-19.6117;44.7433
Laliostoma labrosum;-19.615;44.7683
Ptychadena mascareniensis;-19.615;44.7683
Scaphiophryne brevis;-19.615;44.7683
Boophis occidentalis;-18.69275475;44.77227355
Aglyptodactylus securifer;-19.0356;44.7747
Anilany karsticola;-19.0356;44.7747
Boophis doulioti;-19.0356;44.7747
Gephyromantis atsingy;-19.0356;44.7747
Gephyromantis atsingy;-19.0356;44.7747
Gephyromantis atsingy;-19.0356;44.7747
Scaphiophryne obscura;-19.0356;44.7747
Boophis doulioti;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Boophis tampoka;-18.7842;44.7794
Laliostoma labrosum;-18.7842;44.7794
Mantidactylus mahery;-18.7842;44.7794
Mantidactylus mahery;-18.7842;44.7794
Mantidactylus mahery;-18.7842;44.7794
Mantidactylus mahery;-18.7842;44.7794
Mantidactylus mahery;-18.7842;44.7794
Mantidactylus mahery;-18.7842;44.7794
Ptychadena mascareniensis;-18.7842;44.7794
Ptychadena mascareniensis;-18.7842;44.7794
Ptychadena mascareniensis;-18.7842;44.7794
Anilany karsticola;-18.78417;44.77944
Anilany karsticola;-18.78417;44.77944
Boophis doulioti;-18.78417;44.77944
Boophis tampoka;-18.78417;44.77944
Heterixalus luteostriatus;-18.78417;44.77944
Laliostoma labrosum;-18.78417;44.77944
Mantidactylus mahery;-18.78417;44.77944
Ptychadena mascareniensis;-18.78417;44.77944
Gephyromantis atsingy;-19.031;44.78
Gephyromantis atsingy;-19.031;44.78
Gephyromantis atsingy;-19.031;44.78
Gephyromantis atsingy;-19.031;44.78
Gephyromantis atsingy;-19.031;44.78
Gephyromantis atsingy;-19.031;44.78
Gephyromantis atsingy;-19.031;44.78
Aglyptodactylus securifer;-18.6708;44.7906
Boophis occidentalis;-18.6708;44.7906
Gephyromantis atsingy;-18.6708;44.7906
Gephyromantis atsingy;-18.6708;44.7906
Aglyptodactylus securifer;-19.1311;44.8089
Anilany karsticola;-19.1311;44.8089
Blommersia bara;-19.1311;44.8089
Boophis doulioti;-19.1311;44.8089
Dyscophus insularis;-19.1311;44.8089
Gephyromantis atsingy;-19.1311;44.8089
Gephyromantis atsingy;-19.1311;44.8089
Gephyromantis atsingy;-19.1311;44.8089
Laliostoma labrosum;-19.1311;44.8089
Laliostoma labrosum;-19.1311;44.8089
Scaphiophryne obscura;-19.1311;44.8089
Aglyptodactylus laticeps;-19.1332;44.8098
Aglyptodactylus securifer;-19.1332;44.8098
Anilany karsticola;-19.1332;44.8098
Anilany karsticola;-19.1332;44.8098
Anilany karsticola;-19.1332;44.8098
Anilany karsticola;-19.1332;44.8098
Blommersia bara;-19.1332;44.8098
Boophis doulioti;-19.1332;44.8098
Dyscophus insularis;-19.1332;44.8098
Gephyromantis atsingy;-19.1332;44.8098
Heterixalus carbonei;-19.1332;44.8098
Heterixalus carbonei;-19.1332;44.8098
Heterixalus luteostriatus;-19.1332;44.8098
Scaphiophryne brevis;-19.1332;44.8098
Scaphiophryne menabensis;-19.1332;44.8098
Scaphiophryne obscura;-19.1332;44.8098
Boophis tampoka;-18.6619;44.8258
Gephyromantis atsingy;-18.6619;44.8258
Gephyromantis atsingy;-18.6619;44.8258
Laliostoma labrosum;-18.6619;44.8258
Mantidactylus mahery;-18.6619;44.8258
Scaphiophryne menabensis;-18.6619;44.8258
Scaphiophryne obscura;-18.6619;44.8258
Scaphiophryne obscura;-18.6619;44.8258
Scaphiophryne obscura;-18.6619;44.8258
Anilany karsticola;-19.1403;44.8283
Boophis doulioti;-19.1403;44.8283
Laliostoma labrosum;-19.1403;44.8283
Scaphiophryne menabensis;-19.1403;44.8283
Scaphiophryne menabensis;-19.1403;44.8283
Aglyptodactylus laticeps;-19.1483;44.8283
Aglyptodactylus securifer;-19.1483;44.8283
Anilany karsticola;-19.1483;44.8283
Anilany karsticola;-19.1483;44.8283
Blommersia bara;-19.1483;44.8283
Boophis doulioti;-19.1483;44.8283
Dyscophus insularis;-19.1483;44.8283
Gephyromantis atsingy;-19.1483;44.8283
Heterixalus carbonei;-19.1483;44.8283
Heterixalus carbonei;-19.1483;44.8283
Heterixalus luteostriatus;-19.1483;44.8283
Laliostoma labrosum;-19.1483;44.8283
Mantella betsileo;-19.1483;44.8283
Ptychadena mascareniensis;-19.1483;44.8283
Scaphiophryne brevis;-19.1483;44.8283
Scaphiophryne menabensis;-19.1483;44.8283
Scaphiophryne obscura;-19.1483;44.8283
Dyscophus insularis;-22.4587;44.8414
Heterixalus luteostriatus;-22.4587;44.8414
Laliostoma labrosum;-22.4587;44.8414
Scaphiophryne brevis;-22.4587;44.8414
Scaphiophryne calcarata;-22.4587;44.8414
Dyscophus insularis;-22.45833;44.84167
Heterixalus luteostriatus;-22.45833;44.84167
Laliostoma labrosum;-22.45833;44.84167
Laliostoma labrosum;-22.45833;44.84167
Scaphiophryne brevis;-22.45833;44.84167
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Laliostoma labrosum;-18.784;44.86
Aglyptodactylus securifer;-18.78444;44.86028
Blommersia bara;-18.78444;44.86028
Boophis doulioti;-18.78444;44.86028
Boophis tampoka;-18.78444;44.86028
Dyscophus insularis;-18.78444;44.86028
Gephyromantis atsingy;-18.78444;44.86028
Laliostoma labrosum;-18.78444;44.86028
Mantidactylus mahery;-18.78444;44.86028
Ptychadena mascareniensis;-18.78444;44.86028
Ptychadena mascareniensis;-18.78444;44.86028
Scaphiophryne menabensis;-18.78444;44.86028
Boophis doulioti;-18.7844;44.8603
Boophis doulioti;-18.7844;44.8603
Boophis doulioti;-18.7844;44.8603
Boophis tampoka;-18.7844;44.8603
Dyscophus insularis;-18.7844;44.8603
Dyscophus insularis;-18.7844;44.8603
Gephyromantis atsingy;-18.7844;44.8603
Gephyromantis atsingy;-18.7844;44.8603
Gephyromantis atsingy;-18.7844;44.8603
Mantidactylus mahery;-18.7844;44.8603
Mantidactylus mahery;-18.7844;44.8603
Mantidactylus mahery;-18.7844;44.8603
Mantidactylus mahery;-18.7844;44.8603
Ptychadena mascareniensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Scaphiophryne menabensis;-18.7844;44.8603
Aglyptodactylus securifer;-18.7972;44.8603
Aglyptodactylus securifer;-18.7972;44.8603
Aglyptodactylus securifer;-18.7972;44.8603
Blommersia bara;-18.7972;44.8603
Blommersia bara;-18.7972;44.8603
Boophis doulioti;-18.7972;44.8603
Boophis doulioti;-18.7972;44.8603
Boophis doulioti;-18.7972;44.8603
Boophis doulioti;-18.7972;44.8603
Boophis tampoka;-18.7972;44.8603
Dyscophus insularis;-18.7972;44.8603
Laliostoma labrosum;-18.7972;44.8603
Laliostoma labrosum;-18.7972;44.8603
Laliostoma labrosum;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Mantidactylus mahery;-18.7972;44.8603
Ptychadena mascareniensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Scaphiophryne menabensis;-18.7972;44.8603
Plethodontohyla fonetana;-18.7983;44.8767
Plethodontohyla fonetana;-18.7983;44.8767
Anilany karsticola;-18.77889;44.8783
Aglyptodactylus securifer;-18.79722;44.88139
Anilany karsticola;-18.79722;44.88139
Blommersia bara;-18.79722;44.88139
Laliostoma labrosum;-18.79722;44.88139
Mantidactylus mahery;-18.79722;44.88139
Plethodontohyla fonetana;-18.79722;44.88139
Ptychadena mascareniensis;-18.79722;44.88139
Mantidactylus mahery;-18.7972;44.8814
Plethodontohyla fonetana;-18.7972;44.8814
Plethodontohyla fonetana;-18.7972;44.8814
Boophis doulioti;-18.7372;44.9247
Dyscophus insularis;-18.7372;44.9247
Laliostoma labrosum;-18.7372;44.9247
Mantella betsileo;-23.4835;44.9348
Mantella expectata;-23.4835;44.9348
Mantella expectata;-23.4835;44.9348
Laliostoma labrosum;-23.485;44.9483
Mantella betsileo;-23.485;44.9483
Mantella expectata;-23.403;45.1027
Mantella expectata;-23.403;45.1027
Mantella expectata;-23.403;45.1027
Boophis doulioti;-23.414444;45.111111
Boophis doulioti;-23.414444;45.111111
Blommersia transmarina;-12.8775;45.1215
Boophis nauticus;-12.7956;45.1219
Laliostoma labrosum;-22.044;45.125
Laliostoma labrosum;-22.044;45.125
Laliostoma labrosum;-22.044;45.125
Laliostoma labrosum;-22.044;45.125
Laliostoma labrosum;-22.044;45.125
Laliostoma labrosum;-22.044;45.125
Boophis nauticus;-12.9367;45.1291
Blommersia transmarina;-12.9571;45.1294
Blommersia transmarina;-12.9571;45.1294
Blommersia bara;-22.587883;45.13075
Blommersia bara;-22.587883;45.13075
Laliostoma labrosum;-22.587883;45.13075
Laliostoma labrosum;-22.587883;45.13075
Mantidactylus mahery;-22.587883;45.13075
Mantidactylus mahery;-22.587883;45.13075
Ptychadena mascareniensis;-22.587883;45.13075
Mantidactylus mahery;-22.5879;45.1308
Mantidactylus mahery;-22.5879;45.1308
Boophis nauticus;-12.8884;45.1335
Boophis nauticus;-12.8324;45.1385
Heterixalus boettgeri;-25.5978;45.14331
Boophis nauticus;-12.7686;45.1442
Boophis nauticus;-12.7686;45.1442
Boophis nauticus;-12.7686;45.1442
Boophis nauticus;-12.7686;45.1442
Boophis nauticus;-12.7686;45.1442
Boophis nauticus;-12.80714;45.15337
Boophis nauticus;-12.80714;45.15337
Boophis nauticus;-12.8046;45.1537
Blommersia transmarina;-12.8037;45.1544
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Blommersia transmarina;-12.8072;45.1547
Boophis nauticus;-12.8042;45.1548
Blommersia nataliae;-12.8712;45.15614
Mantella betsileo;-22.6083;45.1578
Mantella expectata;-22.6083;45.1578
Mantella betsileo;-22.608333;45.157833
Mantella expectata;-22.608333;45.157833
Blommersia transmarina;-12.8759;45.1588
Blommersia transmarina;-12.8759;45.1588
Blommersia transmarina;-12.8759;45.1588
Blommersia transmarina;-12.8759;45.1588
Blommersia transmarina;-12.8759;45.1588
Blommersia transmarina;-12.8759;45.1588
Blommersia transmarina;-12.8759;45.1588
Ptychadena mascareniensis;-21.67921;45.16851
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Mantidactylus mahery;-21.6866;45.17
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia nataliae;-12.7656;45.1852
Blommersia bara;-22.8267;45.188
Boophis doulioti;-22.8267;45.188
Gephyromantis corvus;-22.8267;45.188
Laliostoma labrosum;-22.8267;45.188
Mantella expectata;-22.8267;45.188
Mantidactylus mahery;-22.8267;45.188
Ptychadena mascareniensis;-22.8267;45.188
Scaphiophryne gottlebei;-22.8267;45.188
Mantella expectata;-22.8333;45.188
Mantella expectata;-22.8333;45.188
Mantella expectata;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Scaphiophryne gottlebei;-22.8333;45.188
Blommersia bara;-22.833333;45.188
Blommersia bara;-22.833333;45.188
Boophis doulioti;-22.833333;45.188
Boophis obscurus;-22.833333;45.188
Gephyromantis kintana;-22.833333;45.188
Gephyromantis kintana;-22.833333;45.188
Gephyromantis kintana;-22.833333;45.188
Gephyromantis kintana;-22.833333;45.188
Laliostoma labrosum;-22.833333;45.188
Mantella expectata;-22.833333;45.188
Mantella expectata;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus mahery;-22.833333;45.188
Mantidactylus riparius;-22.833333;45.188
Ptychadena mascareniensis;-22.833333;45.188
Ptychadena mascareniensis;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne gottlebei;-22.833333;45.188
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Scaphiophryne obscura;-21.3933;45.2016
Aglyptodactylus securifer;-21.46;45.2016
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Scaphiophryne obscura;-21.46;45.20166
Blommersia bara;-21.46;45.2017
Blommersia bara;-21.46;45.2017
Blommersia bara;-21.46;45.2017
Blommersia bara;-21.46;45.2017
Laliostoma labrosum;-21.46;45.2017
Scaphiophryne obscura;-21.46;45.2017
Aglyptodactylus securifer;-21.3933;45.205
Boophis doulioti;-21.3933;45.205
Boophis occidentalis;-21.3933;45.205
Gephyromantis corvus;-21.3933;45.205
Gephyromantis corvus;-21.3933;45.205
Gephyromantis corvus;-21.3933;45.205
Guibemantis flavobrunneus;-21.3933;45.205
Laliostoma labrosum;-21.3933;45.205
Mantidactylus mahery;-21.3933;45.205
Ptychadena mascareniensis;-21.3933;45.205
Scaphiophryne obscura;-21.3933;45.205
Scaphiophryne obscura;-21.3933;45.205
Mantella expectata;-22.693188;45.217901
Gephyromantis kintana;-22.6956;45.221933
Gephyromantis kintana;-22.6956;45.221933
Gephyromantis kintana;-22.6956;45.221933
Gephyromantis kintana;-22.6956;45.221933
Gephyromantis kintana;-22.6956;45.221933
Boophis obscurus;-22.8085;45.236
Boophis obscurus;-22.8085;45.236
Boophis obscurus;-22.8085;45.236
Boophis obscurus;-22.8085;45.236
Gephyromantis kintana;-22.8085;45.236
Scaphiophryne gottlebei;-22.8085;45.236
Scaphiophryne gottlebei;-22.8085;45.236
Scaphiophryne gottlebei;-22.8085;45.236
Gephyromantis corvus;-22.8012;45.2433
Laliostoma labrosum;-22.8012;45.2433
Mantella expectata;-22.8012;45.2433
Scaphiophryne gottlebei;-22.8012;45.2433
Mantidactylus mahery;-22.8037;45.2458
Mantidactylus mahery;-22.8037;45.2458
Mantidactylus mahery;-22.8037;45.2458
Mantidactylus mahery;-22.8037;45.2458
Mantidactylus mahery;-22.8037;45.2458
Mantidactylus mahery;-22.8037;45.2458
Mantidactylus mahery;-22.8037;45.2458
Scaphiophryne obscura;-16.8333;45.25
Laliostoma labrosum;-22.801167;45.25
Mantella expectata;-22.801167;45.25
Mantella expectata;-22.801167;45.25
Mantella expectata;-22.801167;45.25
Mantella expectata;-22.801167;45.25
Mantella expectata;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Scaphiophryne gottlebei;-22.801167;45.25
Mantella expectata;-22.8012;45.25
Mantella expectata;-22.8012;45.25
Mantella expectata;-22.8012;45.25
Mantella expectata;-22.8012;45.25
Mantella expectata;-22.8012;45.25
Mantella expectata;-22.8012;45.25
